 time            vin             Vr1             i(Vread)        hx              n1              n2              n3              n4              m1              m2              m3              m4              n.x9.xrstdp1.xr2.n1#ngap n.x9.xrstdp2.xr2.n1#ngap n.x9.xrstdp3.xr2.n1#ngap n.x9.xrstdp4.xr2.n1#ngap n.x9.xrstdp5.xr2.n1#ngap n.x9.xrstdp6.xr2.n1#ngap n.x9.xrstdp7.xr2.n1#ngap n.x9.xrstdp8.xr2.n1#ngap n.x9.xrstdp9.xr2.n1#ngap n.x9.xrstdp10.xr2.n1#ngap n.x9.xrstdp11.xr2.n1#ngap n.x9.xrstdp12.xr2.n1#ngap n.x9.xrstdp13.xr2.n1#ngap n.x9.xrstdp14.xr2.n1#ngap n.x9.xrstdp15.xr2.n1#ngap
 7.76108997e-05  1.16898203e+00  2.89129030e-03  8.39890954e-06  7.56329922e-02  9.02663441e-07 -3.47229639e-05 -2.88381243e-05 -1.60216847e-05 -6.55443530e-05 -8.29077812e-05 -4.12833769e-05 -1.04426278e-04  9.98385387e-01  9.78068559e-01  9.37899315e-01  9.79359007e-01  9.22087151e-01  9.12910858e-01  9.36472028e-01  1.06535282e+00  9.32928463e-01  9.05075689e-01  9.47688159e-01  9.47194944e-01  9.27351026e-01  1.48235362e+00  9.42279343e-01 
 7.76308997e-05  1.17040406e+00  2.89116469e-03  8.40066283e-06  7.56472528e-02 -2.24359219e-07  3.51134147e-05  2.93053788e-05  1.66537612e-05  6.57489373e-05  8.28836065e-05  4.17150177e-05  1.04242484e-04  9.98420789e-01  9.78131284e-01  9.37896773e-01  9.79436455e-01  9.22097783e-01  9.12914228e-01  9.36475976e-01  1.06535364e+00  9.32938637e-01  9.05080147e-01  9.47691611e-01  9.47201109e-01  9.27359740e-01  1.48233021e+00  9.42281229e-01 
 7.76508997e-05  1.17181218e+00  2.89104286e-03  8.40239230e-06  7.56614027e-02  8.96779522e-07 -3.42356017e-05 -2.84346139e-05 -1.58595606e-05 -6.45820823e-05 -8.16717660e-05 -4.07239533e-05 -1.02878367e-04  9.98395131e-01  9.78083968e-01  9.37913983e-01  9.79377021e-01  9.22091495e-01  9.12919604e-01  9.36478015e-01  1.06535763e+00  9.32932785e-01  9.05084693e-01  9.47694132e-01  9.47202090e-01  9.27355346e-01  1.48236986e+00  9.42285403e-01 
 7.76708997e-05  1.17320632e+00  2.89092468e-03  8.40411067e-06  7.56754395e-02 -2.23453104e-07  3.46259919e-05  2.89023070e-05  1.64886068e-05  6.47886607e-05  8.16546074e-05  4.11539082e-05  1.02704169e-04  9.98430445e-01  9.78146574e-01  9.37911400e-01  9.79454319e-01  9.22102011e-01  9.12922840e-01  9.36481881e-01  1.06535829e+00  9.32942850e-01  9.05089024e-01  9.47697508e-01  9.47208102e-01  9.27363970e-01  1.48234635e+00  9.42287233e-01 
 7.76908997e-05  1.17458639e+00  2.89081007e-03  8.40580623e-06  7.56893676e-02  8.91435131e-07 -3.37549129e-05 -2.80365609e-05 -1.56992749e-05 -6.36335901e-05 -8.04540799e-05 -4.01724536e-05 -1.01353468e-04  9.98404873e-01  9.78099371e-01  9.37928646e-01  9.79395027e-01  9.22095837e-01  9.12928347e-01  9.36484001e-01  1.06536243e+00  9.32937106e-01  9.05093694e-01  9.47700104e-01  9.47209233e-01  9.27359666e-01  1.48238609e+00  9.42291462e-01 
 7.77108997e-05  1.17595232e+00  2.89069891e-03  8.40749094e-06  7.57031855e-02 -2.22893862e-07  3.41453184e-05  2.85047545e-05  1.63254452e-05  6.38422558e-05  8.04438737e-05  4.06008801e-05  1.01188778e-04  9.98440099e-01  9.78161859e-01  9.37926024e-01  9.79472177e-01  9.22106240e-01  9.12931452e-01  9.36487785e-01  1.06536293e+00  9.32947063e-01  9.05097900e-01  9.47703405e-01  9.47215094e-01  9.27368201e-01  1.48236248e+00  9.42293237e-01 
 7.77308997e-05  1.17730404e+00  2.89059110e-03  8.40915354e-06  7.57168978e-02  8.86610258e-07 -3.32808103e-05 -2.76438966e-05 -1.55408135e-05 -6.26986788e-05 -7.92544528e-05 -3.96287674e-05 -9.98512477e-05  9.98414612e-01  9.78114768e-01  9.37943306e-01  9.79413026e-01  9.22100179e-01  9.12937088e-01  9.36489985e-01  1.06536724e+00  9.32941426e-01  9.05102693e-01  9.47706073e-01  9.47216374e-01  9.27363985e-01  1.48240231e+00  9.42297520e-01 
 7.77508997e-05  1.17864146e+00  2.89048654e-03  8.41080552e-06  7.57305010e-02 -2.22682532e-07  3.36713002e-05  2.81126419e-05  1.61642461e-05  6.29095071e-05  7.92511313e-05  4.00558045e-05  9.96959632e-05  9.98449750e-01  9.78177139e-01  9.37940644e-01  9.79490030e-01  9.22110469e-01  9.12940063e-01  9.36493689e-01  1.06536758e+00  9.32951277e-01  9.05106775e-01  9.47709301e-01  9.47222086e-01  9.27372432e-01  1.48237860e+00  9.42299240e-01 
 7.77708997e-05  1.17996451e+00  2.89038514e-03  8.41243630e-06  7.57439999e-02  8.82302920e-07 -3.28132064e-05 -2.72565448e-05 -1.53841536e-05 -6.17771577e-05 -7.80726015e-05 -3.90927902e-05 -9.83713602e-05  9.98424347e-01  9.78130158e-01  9.37957960e-01  9.79431016e-01  9.22104520e-01  9.12945826e-01  9.36495966e-01  1.06537204e+00  9.32945746e-01  9.05111689e-01  9.47712042e-01  9.47223513e-01  9.27368302e-01  1.48241852e+00  9.42303576e-01 
 7.77908997e-05  1.18127311e+00  2.89028680e-03  8.41405663e-06  7.57573953e-02 -2.22797270e-07  3.32038442e-05  2.77258958e-05  1.60049843e-05  6.19902218e-05  7.80761133e-05  3.95185732e-05  9.82253829e-05  9.98459399e-01  9.78192413e-01  9.37955259e-01  9.79507875e-01  9.22114699e-01  9.12948673e-01  9.36499592e-01  1.06537223e+00  9.32955491e-01  9.05115650e-01  9.47715197e-01  9.47229079e-01  9.27376664e-01  1.48239471e+00  9.42305242e-01 
 7.78108997e-05  1.18256719e+00  2.89019143e-03  8.41565647e-06  7.57706865e-02  8.78488775e-07 -3.23520068e-05 -2.68744445e-05 -1.52292801e-05 -6.08688333e-05 -7.69082800e-05 -3.85644034e-05 -9.69134817e-05  9.98434078e-01  9.78145542e-01  9.37972610e-01  9.79448998e-01  9.22108860e-01  9.12954561e-01  9.36501947e-01  1.06537684e+00  9.32950064e-01  9.05120682e-01  9.47718009e-01  9.47230649e-01  9.27372620e-01  1.48243472e+00  9.42309631e-01 
 7.78308997e-05  1.18384667e+00  2.89009894e-03  8.41724605e-06  7.57838754e-02 -2.23244454e-07  3.27428634e-05  2.73444455e-05  1.58476370e-05  6.10842073e-05  7.69185508e-05  3.89890686e-05  9.67767024e-05  9.98469045e-01  9.78207684e-01  9.37969871e-01  9.79525714e-01  9.22118929e-01  9.12957283e-01  9.36505494e-01  1.06537687e+00  9.32959707e-01  9.05124524e-01  9.47721092e-01  9.47236070e-01  9.27380895e-01  1.48241081e+00  9.42311243e-01 
 7.78508997e-05  1.18511149e+00  2.89000926e-03  8.41881590e-06  7.57969632e-02  8.75145460e-07 -3.18971312e-05 -2.64975180e-05 -1.50761733e-05 -5.99735250e-05 -7.57612246e-05 -3.80435105e-05 -9.54772783e-05  9.98443807e-01  9.78160920e-01  9.37987256e-01  9.79466971e-01  9.22113199e-01  9.12963294e-01  9.36507926e-01  1.06538163e+00  9.32954381e-01  9.05129673e-01  9.47723975e-01  9.47237783e-01  9.27376935e-01  1.48245090e+00  9.42315685e-01 
 7.78708997e-05  1.18636155e+00  2.88992229e-03  8.42037566e-06  7.58099503e-02 -2.24014939e-07  3.22882616e-05  2.69682094e-05  1.56921777e-05  6.01912547e-05  7.57781792e-05  3.84671705e-05  9.53495946e-05  9.98478690e-01  9.78222949e-01  9.37984479e-01  9.79543548e-01  9.22123160e-01  9.12965891e-01  9.36511396e-01  1.06538152e+00  9.32963922e-01  9.05133397e-01  9.47726988e-01  9.47243062e-01  9.27385127e-01  1.48242689e+00  9.42317244e-01 
 7.78908997e-05  1.18759681e+00  2.88983797e-03  8.42191613e-06  7.58228366e-02  8.72266188e-07 -3.14484953e-05 -2.61257008e-05 -1.49248206e-05 -5.90910445e-05 -7.46311723e-05 -3.75300124e-05 -9.40624324e-05  9.98453531e-01  9.78176291e-01  9.38001898e-01  9.79484938e-01  9.22117537e-01  9.12972024e-01  9.36513903e-01  1.06538643e+00  9.32958698e-01  9.05138662e-01  9.47729939e-01  9.47244914e-01  9.27381250e-01  1.48246707e+00  9.42321737e-01 
 7.79108997e-05  1.18881717e+00  2.88975620e-03  8.42344664e-06  7.58356240e-02 -2.25092465e-07  3.18399506e-05  2.65971194e-05  1.55385809e-05  5.93111865e-05  7.46547419e-05  3.79527706e-05  9.39437346e-05  9.98488331e-01  9.78238209e-01  9.37999084e-01  9.79561375e-01  9.22127392e-01  9.12974499e-01  9.36517298e-01  1.06538616e+00  9.32968139e-01  9.05142269e-01  9.47732883e-01  9.47250052e-01  9.27389360e-01  1.48244296e+00  9.42323244e-01 
 7.79308997e-05  1.19002257e+00  2.88967692e-03  8.42495876e-06  7.58483139e-02  8.69832904e-07 -3.10060138e-05 -2.57589280e-05 -1.47752042e-05 -5.82212119e-05 -7.35178823e-05 -3.70237974e-05 -9.26686271e-05  9.98463253e-01  9.78191656e-01  9.38016536e-01  9.79502897e-01  9.22121874e-01  9.12980751e-01  9.36519879e-01  1.06539122e+00  9.32963013e-01  9.05147647e-01  9.47735903e-01  9.47252042e-01  9.27385565e-01  1.48248322e+00  9.42327787e-01 
 7.79508997e-05  1.19121294e+00  2.88960005e-03  8.42646103e-06  7.58609052e-02 -2.26482244e-07  3.13978397e-05  2.62311046e-05  1.53868212e-05  5.84438034e-05  7.35479797e-05  3.74457564e-05  9.25587990e-05  9.98497971e-01  9.78253464e-01  9.38013685e-01  9.79579197e-01  9.22131624e-01  9.12983106e-01  9.36523200e-01  1.06539080e+00  9.32972355e-01  9.05151140e-01  9.47738778e-01  9.47257043e-01  9.27393593e-01  1.48245902e+00  9.42329243e-01 
 7.79708997e-05  1.19238821e+00  2.88952552e-03  8.42794533e-06  7.58734010e-02  8.67829371e-07 -3.05696022e-05 -2.53971254e-05 -1.46273076e-05 -5.73638547e-05 -7.24210948e-05 -3.65247736e-05 -9.12955396e-05  9.98472972e-01  9.78207015e-01  9.38031168e-01  9.79520847e-01  9.22126211e-01  9.12989476e-01  9.36525853e-01  1.06539601e+00  9.32967328e-01  9.05156631e-01  9.47741864e-01  9.47259169e-01  9.27389879e-01  1.48249936e+00  9.42333836e-01 
 7.79908997e-05  1.19354831e+00  2.88945326e-03  8.42941997e-06  7.58857995e-02 -2.28168439e-07  3.09618472e-05  2.58700963e-05  1.52368856e-05  5.75889279e-05  7.24576531e-05  3.69460231e-05  9.11944802e-05  9.98507608e-01  9.78268714e-01  9.38028282e-01  9.79597011e-01  9.22135857e-01  9.12991712e-01  9.36529100e-01  1.06539545e+00  9.32976573e-01  9.05160011e-01  9.47744672e-01  9.47264033e-01  9.27397826e-01  1.48247508e+00  9.42335242e-01 
 7.80108997e-05  1.19469316e+00  2.88938322e-03  8.43087719e-06  7.58981025e-02  8.66251806e-07 -3.01391794e-05 -2.50402388e-05 -1.44811075e-05 -5.65187827e-05 -7.13405715e-05 -3.60328337e-05 -8.99428736e-05  9.98482686e-01  9.78222367e-01  9.38045797e-01  9.79538790e-01  9.22130546e-01  9.12998198e-01  9.36531826e-01  1.06540079e+00  9.32971642e-01  9.05165611e-01  9.47747824e-01  9.47266292e-01  9.27394192e-01  1.48251549e+00  9.42339884e-01 
 7.80308997e-05  1.19582271e+00  2.88931532e-03  8.43232477e-06  7.59103109e-02 -2.30147154e-07  3.05318819e-05  2.55140176e-05  1.50887381e-05  5.67463656e-05  7.13835066e-05  3.64534613e-05  8.98504523e-05  9.98517243e-01  9.78283959e-01  9.38042874e-01  9.79614820e-01  9.22140091e-01  9.13000317e-01  9.36535001e-01  1.06540009e+00  9.32980791e-01  9.05168880e-01  9.47750565e-01  9.47271023e-01  9.27402060e-01  1.48249112e+00  9.42341240e-01 
 7.80508997e-05  1.19693688e+00  2.88924950e-03  8.43375546e-06  7.59224242e-02  8.65069972e-07 -2.97146686e-05 -2.46881884e-05 -1.43365925e-05 -5.56858319e-05 -7.02760747e-05 -3.55478836e-05 -8.86103195e-05  9.98492397e-01  9.78237712e-01  9.38060421e-01  9.79556725e-01  9.22134880e-01  9.13006917e-01  9.36537797e-01  1.06540557e+00  9.32975956e-01  9.05174589e-01  9.47753783e-01  9.47273413e-01  9.27398504e-01  1.48253161e+00  9.42345930e-01 
 7.80708997e-05  1.19803561e+00  2.88918570e-03  8.43517651e-06  7.59344439e-02 -2.32408908e-07  3.01078621e-05  2.51628051e-05  1.49423596e-05  5.59159428e-05  7.03253000e-05  3.59679619e-05  8.85264275e-05  9.98526874e-01  9.78299198e-01  9.38057464e-01  9.79632623e-01  9.22144325e-01  9.13008921e-01  9.36540900e-01  1.06540474e+00  9.32985010e-01  9.05177749e-01  9.47756458e-01  9.47278012e-01  9.27406294e-01  1.48250715e+00  9.42347237e-01 
 7.80908997e-05  1.19911883e+00  2.88912386e-03  8.43658104e-06  7.59463681e-02  8.64282468e-07 -2.92959850e-05 -2.43409217e-05 -1.41937514e-05 -5.48648331e-05 -6.92273588e-05 -3.50698348e-05 -8.72975757e-05  9.98502105e-01  9.78253052e-01  9.38075041e-01  9.79574653e-01  9.22139214e-01  9.13015634e-01  9.36543767e-01  1.06541036e+00  9.32980268e-01  9.05183565e-01  9.47759740e-01  9.47280532e-01  9.27402815e-01  1.48254771e+00  9.42351975e-01 
 7.81108997e-05  1.20018647e+00  2.88906393e-03  8.43797605e-06  7.59581988e-02 -2.34950206e-07  2.96897106e-05  2.48163951e-05  1.47977323e-05  5.50974915e-05  6.92827899e-05  3.54894266e-05  8.72220932e-05  9.98536503e-01  9.78314433e-01  9.38072049e-01  9.79650419e-01  9.22148559e-01  9.13017525e-01  9.36546799e-01  1.06540938e+00  9.32989229e-01  9.05186617e-01  9.47762350e-01  9.47285001e-01  9.27410528e-01  1.48252317e+00  9.42353234e-01 
 7.81308997e-05  1.20123847e+00  2.88900586e-03  8.43935491e-06  7.59699365e-02  8.63874662e-07 -2.88830530e-05 -2.39983733e-05 -1.40525601e-05 -5.40556095e-05 -6.81941987e-05 -3.45985829e-05 -8.60043570e-05  9.98511808e-01  9.78268384e-01  9.38089656e-01  9.79592573e-01  9.22143547e-01  9.13024347e-01  9.36549734e-01  1.06541513e+00  9.32984580e-01  9.05192538e-01  9.47765695e-01  9.47287649e-01  9.27407126e-01  1.48256380e+00  9.42358019e-01 
 7.81508997e-05  1.20227476e+00  2.88894958e-03  8.44072424e-06  7.59815792e-02 -2.37759926e-07  2.92773384e-05  2.44747178e-05  1.46548331e-05  5.42908174e-05  6.82557512e-05  3.50177507e-05  8.59371571e-05  9.98546130e-01  9.78329661e-01  9.38086631e-01  9.79668210e-01  9.22152794e-01  9.13026127e-01  9.36552698e-01  1.06541402e+00  9.32993448e-01  9.05195484e-01  9.47768242e-01  9.47291989e-01  9.27414763e-01  1.48253917e+00  9.42359230e-01 
 7.81708997e-05  1.20329528e+00  2.88889505e-03  8.44207777e-06  7.59931302e-02  8.63831830e-07 -2.84757947e-05 -2.36604782e-05 -1.39129978e-05 -5.32580024e-05 -6.71763543e-05 -3.41340367e-05 -8.47303685e-05  9.98521508e-01  9.78283710e-01  9.38104267e-01  9.79610485e-01  9.22147878e-01  9.13033059e-01  9.36555701e-01  1.06541991e+00  9.32988890e-01  9.05201509e-01  9.47771649e-01  9.47294763e-01  9.27411436e-01  1.48257988e+00  9.42364061e-01 
 7.81908997e-05  1.20429997e+00  2.88884221e-03  8.44342163e-06  7.60045858e-02 -2.40830176e-07  2.88706687e-05  2.41377096e-05  1.45136438e-05  5.34957638e-05  6.72439386e-05  3.45528341e-05  8.46713325e-05  9.98555753e-01  9.78344885e-01  9.38101209e-01  9.79685994e-01  9.22157029e-01  9.13034729e-01  9.36558596e-01  1.06541866e+00  9.32997668e-01  9.05204351e-01  9.47774133e-01  9.47298977e-01  9.27418998e-01  1.48255517e+00  9.42365225e-01 
 7.82108997e-05  1.20528876e+00  2.88879104e-03  8.44474992e-06  7.60159480e-02  8.64147410e-07 -2.80741253e-05 -2.33271760e-05 -1.37750524e-05 -5.24718389e-05 -6.61736123e-05 -3.36760951e-05 -8.34753226e-05  9.98531205e-01  9.78299030e-01  9.38118874e-01  9.79628389e-01  9.22152209e-01  9.13041768e-01  9.36561666e-01  1.06542468e+00  9.32993200e-01  9.05210478e-01  9.47777601e-01  9.47301874e-01  9.27415745e-01  1.48259595e+00  9.42370102e-01 
 7.82308997e-05  1.20626160e+00  2.88874146e-03  8.44606846e-06  7.60272153e-02 -2.44152910e-07  2.84696119e-05  2.38052993e-05  1.43741283e-05  5.27121451e-05  6.62471247e-05  3.40945708e-05  8.34243156e-05  9.98565374e-01  9.78360104e-01  9.38115783e-01  9.79703771e-01  9.22161265e-01  9.13043329e-01  9.36564493e-01  1.06542331e+00  9.33001889e-01  9.05213216e-01  9.47780023e-01  9.47305964e-01  9.27423234e-01  1.48257116e+00  9.42371220e-01 
 7.82508997e-05  1.20721841e+00  2.88869344e-03  8.44737157e-06  7.60383877e-02  8.64802209e-07 -2.76779831e-05 -2.29984056e-05 -1.36387100e-05 -5.16969666e-05 -6.51857417e-05 -3.32246847e-05 -8.22389469e-05  9.98540899e-01  9.78314344e-01  9.38133478e-01  9.79646285e-01  9.22156539e-01  9.13050474e-01  9.36567629e-01  1.06542945e+00  9.32997509e-01  9.05219443e-01  9.47783552e-01  9.47308983e-01  9.27420054e-01  1.48261200e+00  9.42376142e-01 
 7.82708997e-05  1.20815914e+00  2.88864694e-03  8.44866465e-06  7.60494634e-02 -2.47730997e-07  2.80741043e-05  2.34774330e-05  1.42362800e-05  5.19398022e-05  6.52650881e-05  3.36428671e-05  8.21958304e-05  9.98574995e-01  9.78375318e-01  9.38130354e-01  9.79721543e-01  9.22165502e-01  9.13051929e-01  9.36570390e-01  1.06542795e+00  9.33006109e-01  9.05222080e-01  9.47785913e-01  9.47312951e-01  9.27427469e-01  1.48258713e+00  9.42377214e-01 
 7.82908997e-05  1.20908374e+00  2.88860191e-03  8.44994248e-06  7.60604431e-02  8.65789571e-07 -2.72872807e-05 -2.26741020e-05 -1.35039492e-05 -5.09332228e-05 -6.42125305e-05 -3.27797029e-05 -8.10209505e-05  9.98550590e-01  9.78329651e-01  9.38148076e-01  9.79664174e-01  9.22160868e-01  9.13059178e-01  9.36573592e-01  1.06543422e+00  9.33001817e-01  9.05228407e-01  9.47789502e-01  9.47316091e-01  9.27424362e-01  1.48262803e+00  9.42382180e-01 
 7.83108997e-05  1.20999213e+00  2.88855831e-03  8.45121026e-06  7.60713248e-02 -2.51545889e-07  2.76840682e-05  2.31540470e-05  1.41000778e-05  5.11785718e-05  6.42976027e-05  3.31976237e-05  8.09856027e-05  9.98584612e-01  9.78390526e-01  9.38144920e-01  9.79739309e-01  9.22169739e-01  9.13060528e-01  9.36576287e-01  1.06543258e+00  9.33010330e-01  9.05230944e-01  9.47791803e-01  9.47319938e-01  9.27431706e-01  1.48260308e+00  9.42383207e-01 
 7.83308997e-05  1.21088426e+00  2.88851611e-03  8.45246262e-06  7.60821097e-02  8.67103940e-07 -2.69019532e-05 -2.23542100e-05 -1.33707574e-05 -5.01804529e-05 -6.32537575e-05 -3.23410660e-05 -7.98210833e-05  9.98560279e-01  9.78344952e-01  9.38162671e-01  9.79682055e-01  9.22165197e-01  9.13067880e-01  9.36579552e-01  1.06543898e+00  9.33006125e-01  9.05237368e-01  9.47795450e-01  9.47323196e-01  9.27428669e-01  1.48264406e+00  9.42388216e-01 
 7.83508997e-05  1.21176008e+00  2.88847526e-03  8.45370441e-06  7.60927920e-02 -2.55594702e-07  2.72994158e-05  2.28350733e-05  1.39654984e-05  5.04282800e-05  6.33444431e-05  3.27587407e-05  7.97933457e-05  9.98594228e-01  9.78405729e-01  9.38159483e-01  9.79757068e-01  9.22173976e-01  9.13069126e-01  9.36582183e-01  1.06543722e+00  9.33014552e-01  9.05239807e-01  9.47797691e-01  9.47326925e-01  9.27435942e-01  1.48261903e+00  9.42389199e-01 
 7.83708997e-05  1.21261952e+00  2.88843573e-03  8.45493062e-06  7.61033723e-02  8.68725957e-07 -2.65219230e-05 -2.20386731e-05 -1.32391150e-05 -4.94385054e-05 -6.23092164e-05 -3.19086959e-05 -7.86390652e-05  9.98569963e-01  9.78360247e-01  9.38177261e-01  9.79699929e-01  9.22169524e-01  9.13076579e-01  9.36585512e-01  1.06544374e+00  9.33010431e-01  9.05246327e-01  9.47801397e-01  9.47330299e-01  9.27432976e-01  1.48266007e+00  9.42394252e-01 
 7.83908997e-05  1.21346253e+00  2.88839748e-03  8.45614571e-06  7.61138485e-02 -2.59868508e-07  2.69200820e-05  2.25204573e-05  1.38325174e-05  4.96887648e-05  6.24053965e-05  3.23261205e-05  7.86187874e-05  9.98603841e-01  9.78420927e-01  9.38174043e-01  9.79774821e-01  9.22178214e-01  9.13077723e-01  9.36588079e-01  1.06544186e+00  9.33018774e-01  9.05248668e-01  9.47803579e-01  9.47333911e-01  9.27440178e-01  1.48263497e+00  9.42395191e-01 
 7.84108997e-05  1.21428906e+00  2.88836049e-03  8.45734493e-06  7.61242161e-02  8.70645432e-07 -2.61471150e-05 -2.17274287e-05 -1.31090070e-05 -4.87072319e-05 -6.13787031e-05 -3.14825027e-05 -7.74746365e-05  9.98579645e-01  9.78375535e-01  9.38191847e-01  9.79717795e-01  9.22173851e-01  9.13085275e-01  9.36591470e-01  1.06544850e+00  9.33014737e-01  9.05255283e-01  9.47807341e-01  9.47337400e-01  9.27437281e-01  1.48267607e+00  9.42400286e-01 
 7.84308997e-05  1.21509904e+00  2.88832471e-03  8.45853231e-06  7.61344742e-02 -2.64365372e-07  2.65459908e-05  2.22101346e-05  1.37011208e-05  4.89598680e-05  6.14802393e-05  3.18996697e-05  7.74616568e-05  9.98613452e-01  9.78436121e-01  9.38188598e-01  9.79792569e-01  9.22182452e-01  9.13086319e-01  9.36593974e-01  1.06544650e+00  9.33022997e-01  9.05257529e-01  9.47809466e-01  9.47340896e-01  9.27444415e-01  1.48265089e+00  9.42401182e-01 
 7.84508997e-05  1.21589243e+00  2.88829011e-03  8.45970317e-06  7.61446181e-02  8.72854674e-07 -2.57774689e-05 -2.14204228e-05 -1.29804210e-05 -4.79864910e-05 -6.04620172e-05 -3.10624111e-05 -7.63275491e-05  9.98589324e-01  9.78390818e-01  9.38206428e-01  9.79735655e-01  9.22178176e-01  9.13093969e-01  9.36597426e-01  1.06545326e+00  9.33019043e-01  9.05264237e-01  9.47813285e-01  9.47344498e-01  9.27441587e-01  1.48269206e+00  9.42406318e-01 
 7.84708997e-05  1.21666916e+00  2.88825666e-03  8.46086140e-06  7.61546445e-02 -2.69079458e-07  2.61770656e-05  2.19040424e-05  1.35712872e-05  4.82414209e-05  6.05687575e-05  3.14792813e-05  7.63216826e-05  9.98623061e-01  9.78451310e-01  9.38203149e-01  9.79810310e-01  9.22186691e-01  9.13094913e-01  9.36599869e-01  1.06545114e+00  9.33027220e-01  9.05266389e-01  9.47815353e-01  9.47347881e-01  9.27448652e-01  1.48266681e+00  9.42407172e-01 
 7.84908997e-05  1.21742919e+00  2.88822434e-03  8.46200234e-06  7.61645479e-02  8.75341042e-07 -2.54129077e-05 -2.11176007e-05 -1.28533389e-05 -4.72761368e-05 -5.95589563e-05 -3.06483443e-05 -7.51975518e-05  9.98599000e-01  9.78406096e-01  9.38221005e-01  9.79753506e-01  9.22182501e-01  9.13102660e-01  9.36603381e-01  1.06545802e+00  9.33023347e-01  9.05273188e-01  9.47819227e-01  9.47351594e-01  9.27445891e-01  1.48270803e+00  9.42412350e-01 
 7.85108997e-05  1.21817246e+00  2.88819312e-03  8.46312938e-06  7.61743242e-02 -2.74002663e-07  2.58132379e-05  2.16021327e-05  1.34429955e-05  4.75332627e-05  5.96707435e-05  3.10648673e-05  7.51986009e-05  9.98632668e-01  9.78466493e-01  9.38217697e-01  9.79828045e-01  9.22190930e-01  9.13103507e-01  9.36605763e-01  1.06545578e+00  9.33031443e-01  9.05275247e-01  9.47821239e-01  9.47354865e-01  9.27452889e-01  1.48268271e+00  9.42413161e-01 
 7.85308997e-05  1.21889893e+00  2.88816295e-03  8.46423823e-06  7.61839710e-02  8.78105485e-07 -2.50533582e-05 -2.08188998e-05 -1.27277377e-05 -4.65760246e-05 -5.86693235e-05 -3.02402200e-05 -7.40843910e-05  9.98608674e-01  9.78421366e-01  9.38235578e-01  9.79771351e-01  9.22186826e-01  9.13111349e-01  9.36609335e-01  1.06546277e+00  9.33027651e-01  9.05282138e-01  9.47825168e-01  9.47358689e-01  9.27450194e-01  1.48272399e+00  9.42418379e-01 
 7.85508997e-05  1.21960853e+00  2.88813383e-03  8.46533195e-06  7.61934760e-02 -2.79125005e-07  2.54544378e-05  2.13043460e-05  1.33162346e-05  4.68352458e-05  5.87859839e-05  3.06563327e-05  7.40921522e-05  9.98642272e-01  9.78481672e-01  9.38232241e-01  9.79845775e-01  9.22195169e-01  9.13112100e-01  9.36611656e-01  1.06546041e+00  9.33035666e-01  9.05284105e-01  9.47827125e-01  9.47361849e-01  9.27457127e-01  1.48269860e+00  9.42419149e-01 
 7.85708997e-05  1.22030122e+00  2.88810572e-03  8.46640612e-06  7.62028379e-02  8.81129191e-07 -2.46987579e-05 -2.05242657e-05 -1.26036139e-05 -4.58860234e-05 -5.77929427e-05 -2.98379661e-05 -7.29878264e-05  9.98618343e-01  9.78436631e-01  9.38250147e-01  9.79789188e-01  9.22191149e-01  9.13120035e-01  9.36615286e-01  1.06546752e+00  9.33031953e-01  9.05291084e-01  9.47831107e-01  9.47365780e-01  9.27454497e-01  1.48273993e+00  9.42424407e-01 
